date,ticker,adj_close,return,excess_return,volume,log_volume,t5yie,sofr,dgs10,vix,rf_daily,high_inflation
2021-10-06,EFAX,35.93828582763672,-0.0071099984623441,-0.007111982589328227,,,2.57,0.05,1.53,21.0,1.984126984126984e-06,1
2021-10-07,EFAX,36.25975036621094,0.0089449046099747,0.008942920482990573,,,2.61,0.05,1.58,19.540000915527344,1.984126984126984e-06,1
2021-10-08,EFAX,36.20881271362305,-0.0014047987664955,-0.001406782893479627,,,2.64,0.05,1.61,18.770000457763672,1.984126984126984e-06,1
2021-10-11,EFAX,36.085845947265625,-0.0033960452481546,,,,,,,20.0,,0
2021-10-12,EFAX,36.09463119506836,0.0002434541181484,0.000241469991164273,,,2.64,0.05,1.59,19.850000381469727,1.984126984126984e-06,1
2021-10-13,EFAX,36.473628997802734,0.0105001156733293,0.010498131546345173,,,2.68,0.05,1.56,18.639999389648438,1.984126984126984e-06,1
2021-10-14,EFAX,36.839447021484375,0.0100296579675052,0.010027673840521074,,,2.69,0.05,1.52,16.860000610351562,1.984126984126984e-06,1
2021-10-15,EFAX,37.11875915527344,0.0075818763953261,0.007579892268341973,,,2.71,0.05,1.59,16.299999237060547,1.984126984126984e-06,1
2021-10-18,EFAX,36.93563079833984,-0.0049335797074341,-0.004935563834418227,,,2.71,0.05,1.59,16.309999465942383,1.984126984126984e-06,1
2021-10-19,EFAX,37.183746337890625,0.0067175119034905,0.006716321427300024,,,2.71,0.03,1.65,15.699999809265137,1.1904761904761904e-06,1
2021-10-20,EFAX,37.29485321044922,0.0029880494436724,0.002986858967481924,,,2.77,0.03,1.65,15.489999771118164,1.1904761904761904e-06,1
2021-10-21,EFAX,37.16179656982422,-0.0035676944449729,-0.003568884921163376,,,2.94,0.03,1.68,15.010000228881836,1.1904761904761904e-06,1
2021-10-22,EFAX,37.39190673828125,0.0061921163586553,0.006190132231671173,,,2.91,0.05,1.66,15.430000305175781,1.984126984126984e-06,1
2021-10-25,EFAX,37.30144500732422,-0.0024192863870303,-0.0024208736886176013,,,2.95,0.04,1.64,15.239999771118164,1.5873015873015873e-06,1
2021-10-26,EFAX,37.418701171875,0.0031434751261716,0.003141490999187473,,,2.99,0.05,1.63,15.979999542236328,1.984126984126984e-06,1
2021-10-27,EFAX,37.26323699951172,-0.0041547185630305,-0.004156702690014627,,,2.96,0.05,1.54,16.979999542236328,1.984126984126984e-06,1
2021-10-28,EFAX,37.66023635864258,0.0106539149869364,0.010651930859952273,,,2.9,0.05,1.57,16.530000686645508,1.984126984126984e-06,1
2021-10-29,EFAX,37.47359848022461,-0.0049558339634567,-0.004957818090440827,,,2.89,0.05,1.55,16.260000228881836,1.984126984126984e-06,1
2021-11-01,EFAX,37.79462432861328,0.0085667206088595,0.008564736481875373,,,2.86,0.05,1.58,16.40999984741211,1.984126984126984e-06,1
2021-11-02,EFAX,37.75728988647461,-0.0009878241364184,-0.000989808263402527,,,2.84,0.05,1.56,16.030000686645508,1.984126984126984e-06,1
2021-11-03,EFAX,38.0998420715332,0.0090724780853856,0.009070493958401473,,,2.86,0.05,1.6,15.100000381469727,1.984126984126984e-06,1
2021-11-04,EFAX,38.04450225830078,-0.0014524945570252,-0.001454478684009327,,,2.88,0.05,1.53,15.4399995803833,1.984126984126984e-06,1
2021-11-05,EFAX,38.086666107177734,0.0011082770538219,0.001106292926837773,,,2.87,0.05,1.45,16.479999542236328,1.984126984126984e-06,1
2021-11-08,EFAX,38.10862350463867,0.0005765114068831,0.000574527279898973,,,2.94,0.05,1.51,17.219999313354492,1.984126984126984e-06,1
2021-11-09,EFAX,38.04142761230469,-0.0017632726179628,-0.001765256744946927,,,2.96,0.05,1.46,17.780000686645508,1.984126984126984e-06,1
2021-11-10,EFAX,37.568885803222656,-0.0124217685492219,-0.012423752676206027,,,3.08,0.05,1.56,18.729999542236328,1.984126984126984e-06,1
2021-11-11,EFAX,37.69976806640625,0.0034837941127432,,,,,,,17.65999984741211,,0
2021-11-12,EFAX,37.9412956237793,0.0064066059225511,0.006404621795566973,,,3.11,0.05,1.58,16.290000915527344,1.984126984126984e-06,1
2021-11-15,EFAX,37.850399017333984,-0.0023957169872803,-0.002397701114264427,,,3.17,0.05,1.63,16.489999771118164,1.984126984126984e-06,1
2021-11-16,EFAX,37.770023345947266,-0.0021235092224499,-0.002125493349434027,,,3.17,0.05,1.63,16.3700008392334,1.984126984126984e-06,1
2021-11-17,EFAX,37.71074295043945,-0.0015695091042132,-0.001571493231197327,,,3.14,0.05,1.6,17.110000610351562,1.984126984126984e-06,1
2021-11-18,EFAX,37.784523010253906,0.0019564732498487,0.0019544891228645733,,,3.11,0.05,1.59,17.59000015258789,1.984126984126984e-06,1
2021-11-19,EFAX,37.47183609008789,-0.0082755291123076,-0.008277513239291726,,,3.02,0.05,1.54,17.90999984741211,1.984126984126984e-06,1
2021-11-22,EFAX,37.24083709716797,-0.0061646029931536,-0.006166587120137727,,,2.98,0.05,1.63,19.170000076293945,1.984126984126984e-06,1
2021-11-23,EFAX,37.13236618041992,-0.0029126873938152,-0.0029146715207993266,,,3.0,0.05,1.67,19.3799991607666,1.984126984126984e-06,1
2021-11-24,EFAX,36.87237930297851,-0.0070016243020488,-0.007003608429032927,,,3.03,0.05,1.64,18.579999923706055,1.984126984126984e-06,1
2021-11-26,EFAX,35.9453125,-0.0251425815340218,-0.025144565661005928,,,2.92,0.05,1.48,28.6200008392334,1.984126984126984e-06,1
2021-11-29,EFAX,36.06827926635742,0.0034209402507607,0.003418956123776573,,,2.91,0.05,1.52,22.959999084472656,1.984126984126984e-06,1
2021-11-30,EFAX,35.74241638183594,-0.009034611330223,-0.009036595457207126,,,2.8,0.05,1.43,27.190000534057617,1.984126984126984e-06,1
2021-12-01,EFAX,35.6168212890625,-0.0035138948478387,-0.0035158789748228267,,,2.7,0.05,1.43,31.1200008392334,1.984126984126984e-06,1
2021-12-02,EFAX,35.96288299560547,0.009716243449531,0.009714259322546874,,,2.73,0.05,1.44,27.950000762939453,1.984126984126984e-06,1
2021-12-03,EFAX,35.802146911621094,-0.0044694994003683,-0.004471483527352427,,,2.72,0.05,1.35,30.670000076293945,1.984126984126984e-06,1
2021-12-06,EFAX,36.15128326416016,0.009751827268932,0.009749843141947873,,,2.79,0.05,1.43,27.18000030517578,1.984126984126984e-06,1
2021-12-07,EFAX,36.88907241821289,0.0204083807665043,0.020406396639520173,,,2.84,0.05,1.48,21.889999389648438,1.984126984126984e-06,1
2021-12-08,EFAX,37.02652359008789,0.0037260674466603,0.003724083319676173,,,2.88,0.05,1.52,19.899999618530273,1.984126984126984e-06,1
2021-12-09,EFAX,36.71515274047851,-0.0084094000575503,-0.008411384184534427,,,2.8,0.05,1.49,21.579999923706055,1.984126984126984e-06,1
2021-12-10,EFAX,36.828025817871094,0.0030742913747472,0.0030723072477630733,,,2.76,0.05,1.48,18.690000534057617,1.984126984126984e-06,1
2021-12-13,EFAX,36.45122528076172,-0.0102313531269039,-0.010233337253888026,,,2.73,0.05,1.42,20.309999465942383,1.984126984126984e-06,1
2021-12-14,EFAX,36.193878173828125,-0.0070600399561716,-0.007062024083155727,,,2.66,0.05,1.44,21.889999389648438,1.984126984126984e-06,1
2021-12-15,EFAX,36.70682144165039,0.0141721001921584,0.014170116065174274,,,2.67,0.05,1.47,19.290000915527344,1.984126984126984e-06,1
2021-12-16,EFAX,36.709449768066406,7.160321468302477e-05,6.961908769889778e-05,,,2.7,0.05,1.44,20.56999969482422,1.984126984126984e-06,1
2021-12-17,EFAX,36.2686653137207,-0.0120073838515863,-0.012009367978570426,,,2.65,0.05,1.41,21.56999969482422,1.984126984126984e-06,1
2021-12-20,EFAX,36.178810119628906,-0.0024774883033207,-0.0024790756049080016,,,2.65,0.04,1.43,22.8700008392334,1.5873015873015873e-06,1
2021-12-21,EFAX,36.55332946777344,0.0103518978901224,0.010349913763138274,,,2.69,0.05,1.48,21.010000228881836,1.984126984126984e-06,1
2021-12-22,EFAX,36.91361618041992,0.009856467738845,0.009854483611860873,,,2.7,0.05,1.46,18.6299991607666,1.984126984126984e-06,1
2021-12-23,EFAX,37.0861930847168,0.0046751557325996,0.004673171605615473,,,2.72,0.05,1.5,17.959999084472656,1.984126984126984e-06,1
2021-12-27,EFAX,37.38688278198242,0.0081078609653666,0.008105876838382474,,,2.75,0.05,1.48,17.68000030517578,1.984126984126984e-06,1
2021-12-28,EFAX,37.43357849121094,0.0012489864292997,0.001247002302315573,,,2.78,0.05,1.49,17.540000915527344,1.984126984126984e-06,1
2021-12-29,EFAX,37.42958068847656,-0.0001067972364788,-0.00010878136346292699,,,2.83,0.05,1.55,16.950000762939453,1.984126984126984e-06,1
2021-12-30,EFAX,37.32327651977539,-0.0028401111299091,-0.002842095256893227,,,2.86,0.05,1.52,17.329999923706055,1.984126984126984e-06,1
2021-12-31,EFAX,37.32327651977539,0.0,-1.984126984126984e-06,,,2.87,0.05,1.52,17.219999313354492,1.984126984126984e-06,1
2022-01-03,EFAX,37.47317123413086,0.0040161188494811,0.004014134722496973,,,2.95,0.05,1.63,16.600000381469727,1.984126984126984e-06,1
2022-01-04,EFAX,37.68489074707031,0.0056498958045647,0.005647911677580573,,,2.93,0.05,1.66,16.90999984741211,1.984126984126984e-06,1
2022-01-05,EFAX,37.39533233642578,-0.0076836738784241,-0.007685658005408227,,,2.87,0.05,1.71,19.729999542236328,1.984126984126984e-06,1
2022-01-06,EFAX,37.09864807128906,-0.0079337245212212,-0.007935708648205326,,,2.77,0.05,1.73,19.610000610351562,1.984126984126984e-06,1
2022-01-07,EFAX,37.22585678100586,0.0034289311425137,0.0034269470155295734,,,2.78,0.05,1.76,18.760000228881836,1.984126984126984e-06,1
2022-01-10,EFAX,36.85846328735352,-0.0098693092764436,-0.009871293403427727,,,2.77,0.05,1.78,19.399999618530273,1.984126984126984e-06,1
2022-01-11,EFAX,37.191612243652344,0.0090386013573477,0.009036617230363574,,,2.87,0.05,1.75,18.40999984741211,1.984126984126984e-06,1
2022-01-12,EFAX,37.56034851074219,0.0099145007394181,0.009912516612433973,,,2.82,0.05,1.74,17.6200008392334,1.984126984126984e-06,1
2022-01-13,EFAX,37.24498748779297,-0.0083961154635991,-0.008398099590583226,,,2.77,0.05,1.7,20.309999465942383,1.984126984126984e-06,1
2022-01-14,EFAX,37.17560195922851,-0.0018629494394969,-0.001864933566481027,,,2.79,0.05,1.78,19.190000534057617,1.984126984126984e-06,1
2022-01-18,EFAX,36.578243255615234,-0.016068568419374,-0.016070552546358127,,,2.8,0.05,1.87,22.790000915527344,1.984126984126984e-06,1
2022-01-19,EFAX,36.54888153076172,-0.0008027100877516,-0.000804694214735727,,,2.73,0.05,1.83,23.850000381469727,1.984126984126984e-06,1
2022-01-20,EFAX,36.35984420776367,-0.0051721780552693,-0.005173765356856602,,,2.74,0.04,1.83,25.59000015258789,1.5873015873015873e-06,1
2022-01-21,EFAX,35.96086502075195,-0.0109730719618025,-0.010975056088786626,,,2.7,0.05,1.75,28.850000381469727,1.984126984126984e-06,1
2022-01-24,EFAX,35.428001403808594,-0.0148178753941502,-0.0148194626957375,,,2.74,0.04,1.75,29.899999618530273,1.5873015873015873e-06,1
2022-01-25,EFAX,35.279876708984375,-0.0041810062367304,-0.004182990363714527,,,2.78,0.05,1.78,31.15999984741211,1.984126984126984e-06,1
2022-01-26,EFAX,35.13798904418945,-0.0040217732608682,-0.004023360562455502,,,2.75,0.04,1.85,31.959999084472656,1.5873015873015873e-06,1
2022-01-27,EFAX,34.90047073364258,-0.0067595874723557,-0.006761174773943002,,,2.76,0.04,1.81,30.489999771118164,1.5873015873015873e-06,1
2022-01-28,EFAX,34.9338264465332,0.0009557381946276,0.000953754067643473,,,2.8,0.05,1.78,27.65999984741211,1.984126984126984e-06,1
2022-01-31,EFAX,35.60324478149414,0.0191624681019553,0.019160483974971172,,,2.82,0.05,1.79,24.829999923706055,1.984126984126984e-06,1
2022-02-01,EFAX,35.91860580444336,0.0088576483656102,0.008855664238626073,,,2.8,0.05,1.81,21.959999084472656,1.984126984126984e-06,1
2022-02-02,EFAX,36.219730377197266,0.0083835261979086,0.008381542070924473,,,2.79,0.05,1.78,22.09000015258789,1.984126984126984e-06,1
2022-02-03,EFAX,35.657958984375,-0.0155100931721993,-0.015512077299183427,,,2.76,0.05,1.82,24.350000381469727,1.984126984126984e-06,1
2022-02-04,EFAX,35.66685104370117,0.0002493709561466,0.000247386829162473,,,2.78,0.05,1.93,23.219999313354492,1.984126984126984e-06,1
2022-02-07,EFAX,35.725563049316406,0.0016461224890107,0.001644138362026573,,,2.75,0.05,1.92,22.860000610351562,1.984126984126984e-06,1
2022-02-08,EFAX,35.935951232910156,0.0058890095952672,0.005887025468283073,,,2.77,0.05,1.96,21.440000534057617,1.984126984126984e-06,1
2022-02-09,EFAX,36.49551010131836,0.0155710047796302,0.015569417478042899,,,2.78,0.04,1.94,19.959999084472656,1.5873015873015873e-06,1
2022-02-10,EFAX,36.040035247802734,-0.0124802983230304,-0.012482282450014526,,,2.81,0.05,2.03,23.90999984741211,1.984126984126984e-06,1
2022-02-11,EFAX,35.4444580078125,-0.0165254344479739,-0.016527418574958028,,,2.82,0.05,1.92,27.360000610351562,1.984126984126984e-06,1
2022-02-14,EFAX,35.213165283203125,-0.0065254975702659,-0.006527481697250028,,,2.91,0.05,1.98,28.329999923706055,1.984126984126984e-06,1
2022-02-15,EFAX,35.893699645996094,0.0193261343398056,0.01932415021282147,,,2.89,0.05,2.05,25.700000762939453,1.984126984126984e-06,1
2022-02-16,EFAX,36.01112365722656,0.0032714379511884,0.0032694538242042733,,,2.87,0.05,2.03,24.290000915527344,1.984126984126984e-06,1
2022-02-17,EFAX,35.43867492675781,-0.0158964417749811,-0.01589842590196523,,,2.87,0.05,1.97,28.110000610351562,1.984126984126984e-06,1
2022-02-18,EFAX,35.239402770996094,-0.0056230137321319,-0.005624997859116027,,,2.86,0.05,1.92,27.75,1.984126984126984e-06,1
2022-02-22,EFAX,34.79905319213867,-0.0124959432973096,-0.012497927424293726,,,2.89,0.05,1.94,28.809999465942383,1.984126984126984e-06,1
2022-02-23,EFAX,34.524169921875,-0.0078991594612053,-0.007901143588189427,,,3.01,0.05,1.99,31.020000457763672,1.984126984126984e-06,1
2022-02-24,EFAX,33.98240661621094,-0.0156922905573116,-0.01569427468429573,,,3.05,0.05,1.96,30.31999969482422,1.984126984126984e-06,1
2022-02-25,EFAX,34.89691162109375,0.0269111312571534,0.026909147130169273,,,3.02,0.05,1.97,27.59000015258789,1.984126984126984e-06,1
2022-02-28,EFAX,34.26708221435547,-0.0180482850051858,-0.01805026913216993,,,3.11,0.05,1.83,30.149999618530273,1.984126984126984e-06,1
2022-03-01,EFAX,33.44108963012695,-0.0241045496392594,-0.024106533766243526,,,3.14,0.05,1.72,33.31999969482422,1.984126984126984e-06,1
2022-03-02,EFAX,33.81383514404297,0.0111463327911482,0.011144348664164073,,,3.23,0.05,1.86,30.739999771118164,1.984126984126984e-06,1
2022-03-03,EFAX,33.13284683227539,-0.02013933967758,-0.02014132380456413,,,3.17,0.05,1.86,30.479999542236328,1.984126984126984e-06,1
2022-03-04,EFAX,32.13917541503906,-0.02999052336995,-0.029992507496934127,,,3.19,0.05,1.74,31.979999542236328,1.984126984126984e-06,1
2022-03-07,EFAX,31.07122230529785,-0.0332290139977106,-0.03323099812469473,,,3.29,0.05,1.78,36.45000076293945,1.984126984126984e-06,1
2022-03-08,EFAX,31.30162239074707,0.0074152243894807,0.007413240262496573,,,3.43,0.05,1.86,35.130001068115234,1.984126984126984e-06,1
2022-03-09,EFAX,32.68093490600586,0.0440652084432058,0.04406322431622167,,,3.33,0.05,1.94,32.45000076293945,1.984126984126984e-06,1
2022-03-10,EFAX,32.145408630371094,-0.0163865041552514,-0.01638848828223553,,,3.42,0.05,1.98,30.229999542236328,1.984126984126984e-06,1
2022-03-11,EFAX,31.93590927124023,-0.0065172405036072,-0.006519224630591327,,,3.52,0.05,2.0,30.75,1.984126984126984e-06,1
2022-03-14,EFAX,32.20766830444336,0.0085095129402767,0.008507528813292574,,,3.5,0.05,2.14,31.770000457763672,1.984126984126984e-06,1
2022-03-15,EFAX,32.56884765625,0.0112140794668085,0.011212095339824374,,,3.42,0.05,2.15,29.829999923706055,1.984126984126984e-06,1
2022-03-16,EFAX,33.82317352294922,0.0385130564009534,0.03851107227396927,,,3.34,0.05,2.19,26.670000076293945,1.984126984126984e-06,1
2022-03-17,EFAX,34.11139678955078,0.0085214731966531,0.008509568434748338,,,3.51,0.3,2.2,25.670000076293945,1.1904761904761905e-05,1
2022-03-18,EFAX,34.48324966430664,0.0109011330450639,0.010889228283159138,,,3.48,0.3,2.14,23.8700008392334,1.1904761904761905e-05,1
2022-03-21,EFAX,34.188350677490234,-0.008551948835659,-0.008563456772166937,,,3.52,0.29,2.32,23.530000686645508,1.1507936507936508e-05,1
2022-03-22,EFAX,34.519287109375,0.0096798010236467,0.009668689912535588,,,3.52,0.28,2.38,22.940000534057617,1.1111111111111113e-05,1
2022-03-23,EFAX,34.0371208190918,-0.013968025722995,-0.013978740008709285,,,3.57,0.27,2.32,23.56999969482422,1.0714285714285714e-05,1
2022-03-24,EFAX,34.29599380493164,0.0076056076310262,0.007594893345311915,,,3.57,0.27,2.34,21.670000076293945,1.0714285714285714e-05,1
2022-03-25,EFAX,34.168785095214844,-0.0037091419610212,-0.003720253072132311,,,3.59,0.28,2.48,20.809999465942383,1.1111111111111113e-05,1
2022-03-28,EFAX,34.191471099853516,0.0006639394574743,0.0006528283463631888,,,3.56,0.28,2.46,19.6299991607666,1.1111111111111113e-05,1
2022-03-29,EFAX,34.98097610473633,0.0230907000923454,0.02307958898123429,,,3.4,0.28,2.41,18.899999618530273,1.1111111111111113e-05,1
2022-03-30,EFAX,34.76525115966797,-0.0061669218269512,-0.006177636112665486,,,3.41,0.27,2.35,19.329999923706055,1.0714285714285714e-05,1
2022-03-31,EFAX,34.21904373168945,-0.0157113039531894,-0.015722811889697336,,,3.34,0.29,2.32,20.559999465942383,1.1507936507936508e-05,1
2022-04-01,EFAX,34.50816345214844,0.0084490882540717,0.008437183492166938,,,3.28,0.3,2.39,19.6299991607666,1.1904761904761905e-05,1
2022-04-04,EFAX,34.64960861206055,0.0040988898209042,0.004086985058999439,,,3.28,0.3,2.42,18.56999969482422,1.1904761904761905e-05,1
2022-04-05,EFAX,34.200355529785156,-0.0129656033724726,-0.012977508134377362,,,3.31,0.3,2.54,21.030000686645508,1.1904761904761905e-05,1
2022-04-06,EFAX,33.815608978271484,-0.0112497822187431,-0.011261686980647861,,,3.28,0.3,2.61,22.100000381469727,1.1904761904761905e-05,1
2022-04-07,EFAX,33.88411331176758,0.0020258198969627,0.002013915135057938,,,3.26,0.3,2.66,21.549999237060547,1.1904761904761905e-05,1
2022-04-08,EFAX,33.81739044189453,-0.0019691490598892,-0.001981053821793962,,,3.33,0.3,2.72,21.15999984741211,1.1904761904761905e-05,1
2022-04-11,EFAX,33.47800827026367,-0.0100357291676301,-0.01004763392953486,,,3.37,0.3,2.79,24.3700008392334,1.1904761904761905e-05,1
2022-04-12,EFAX,33.16709899902344,-0.0092869703815801,-0.009298478318088036,,,3.31,0.29,2.72,24.260000228881836,1.1507936507936508e-05,1
2022-04-13,EFAX,33.52248764038086,0.0107150957449695,0.010703587808461564,,,3.25,0.29,2.7,21.81999969482422,1.1507936507936508e-05,1
2022-04-14,EFAX,33.40150833129883,-0.003608900102518,-0.0036204080390259364,,,3.33,0.29,2.83,22.700000762939453,1.1507936507936508e-05,1
2022-04-18,EFAX,33.18044662475586,-0.0066183150877597,-0.0066298230242676365,,,3.36,0.29,2.85,22.170000076293945,1.1507936507936508e-05,1
2022-04-19,EFAX,33.23915481567383,0.0017693610812992,0.0017582499701880889,,,3.36,0.28,2.93,21.3700008392334,1.1111111111111113e-05,1
2022-04-20,EFAX,33.573638916015625,0.0100629544342105,0.010052240148496214,,,3.36,0.27,2.85,20.31999969482422,1.0714285714285714e-05,1
2022-04-21,EFAX,33.242713928222656,-0.0098566910968684,-0.00986700855718586,,,3.37,0.26,2.9,22.68000030517578,1.0317460317460317e-05,1
2022-04-22,EFAX,32.756996154785156,-0.0146112551004787,-0.014621969386192986,,,3.37,0.27,2.9,28.209999084472656,1.0714285714285714e-05,1
2022-04-25,EFAX,32.69694900512695,-0.0018331091585584,-0.0018438234442726858,,,3.27,0.27,2.81,27.020000457763672,1.0714285714285714e-05,1
2022-04-26,EFAX,31.717954635620117,-0.0299414593500245,-0.029952173635738783,,,3.25,0.27,2.77,33.52000045776367,1.0714285714285714e-05,1
2022-04-27,EFAX,31.87407875061035,0.0049222630142393,0.004911151903128189,,,3.28,0.28,2.82,31.600000381469727,1.1111111111111113e-05,1
2022-04-28,EFAX,32.350006103515625,0.0149314857577227,0.014920374646611589,,,3.39,0.28,2.85,29.989999771118164,1.1111111111111113e-05,1
2022-04-29,EFAX,31.931900024414062,-0.0129244513204628,-0.012935562431573911,,,3.3,0.28,2.89,33.400001525878906,1.1111111111111113e-05,1
2022-05-02,EFAX,31.865184783935547,-0.0020892975497075,-0.002101202311612262,,,3.21,0.3,2.99,32.34000015258789,1.1904761904761905e-05,1
2022-05-03,EFAX,32.05199432373047,0.0058624966734572,0.005850591911552438,,,3.21,0.3,2.97,29.25,1.1904761904761905e-05,1
2022-05-04,EFAX,32.54705047607422,0.0154454087113458,0.01543350394944104,,,3.24,0.3,2.93,25.420000076293945,1.1904761904761905e-05,1
2022-05-05,EFAX,31.485328674316406,-0.0326211372836472,-0.032652486489996406,,,3.23,0.79,3.05,31.200000762939453,3.134920634920635e-05,1
2022-05-06,EFAX,31.128599166870117,-0.01133002329867,-0.011360975679622382,,,3.22,0.78,3.12,30.190000534057617,3.095238095238095e-05,1
2022-05-09,EFAX,30.28215217590332,-0.02719193968316,-0.02722289206411238,,,3.06,0.78,3.05,34.75,3.095238095238095e-05,1
2022-05-10,EFAX,30.471635818481445,0.0062572713285848,0.006226318947632419,,,2.92,0.78,2.99,32.9900016784668,3.095238095238095e-05,1
2022-05-11,EFAX,30.25680351257324,-0.0070502386937134,-0.007081191074665781,,,3.0,0.78,2.91,32.560001373291016,3.095238095238095e-05,1
2022-05-12,EFAX,30.161605834960938,-0.00314632302691,-0.0031776722332592065,,,2.89,0.79,2.84,31.770000457763672,3.134920634920635e-05,1
2022-05-13,EFAX,30.9893798828125,0.0274446278616926,0.027413278655343393,,,3.03,0.79,2.93,28.8700008392334,3.134920634920635e-05,1
2022-05-16,EFAX,31.04853630065918,0.0019089255115907,0.0018771794798446682,,,3.04,0.8,2.88,27.469999313354492,3.1746031746031745e-05,1
2022-05-17,EFAX,31.618322372436523,0.0183514632142336,0.01831971718248757,,,3.08,0.8,2.98,26.100000381469727,3.1746031746031745e-05,1
2022-05-18,EFAX,30.8270263671875,-0.0250265019101342,-0.025057851116483405,,,3.05,0.79,2.89,30.959999084472656,3.134920634920635e-05,1
2022-05-19,EFAX,31.11125373840332,0.0092200709802601,0.009188721773910892,,,2.97,0.79,2.84,29.350000381469727,3.134920634920635e-05,1
2022-05-20,EFAX,31.327423095703125,0.0069482689163686,0.00691731653541622,,,2.88,0.78,2.78,29.43000030517578,3.095238095238095e-05,1
2022-05-23,EFAX,31.819814682006836,0.0157175898189738,0.015686637438021418,,,2.92,0.78,2.86,28.479999542236328,3.095238095238095e-05,1
2022-05-24,EFAX,31.789121627807617,-0.0009645893449082,-0.000995541725860581,,,2.87,0.78,2.76,29.450000762939453,3.095238095238095e-05,1
2022-05-25,EFAX,31.79178810119629,8.388005871595716e-05,5.292767776357621e-05,,,2.88,0.78,2.75,28.3700008392334,3.095238095238095e-05,1
2022-05-26,EFAX,32.10537338256836,0.0098637195358091,0.009832767154856719,,,2.96,0.78,2.75,27.5,3.095238095238095e-05,1
2022-05-27,EFAX,32.51814270019531,0.0128567050975667,0.01282575271661432,,,2.95,0.78,2.74,25.719999313354492,3.095238095238095e-05,1
2022-05-31,EFAX,32.332218170166016,-0.0057175630153126,-0.005748912221661807,,,2.96,0.79,2.85,26.190000534057617,3.134920634920635e-05,1
2022-06-01,EFAX,31.99268341064453,-0.0105014372269325,-0.010533183258678532,,,2.96,0.8,2.94,25.690000534057617,3.1746031746031745e-05,1
2022-06-02,EFAX,32.6187858581543,0.0195701760766167,0.019538826870267496,,,2.97,0.79,2.92,24.719999313354492,3.134920634920635e-05,1
2022-06-03,EFAX,32.13755416870117,-0.0147532066811377,-0.014784159062090081,,,3.04,0.78,2.96,24.790000915527344,3.095238095238095e-05,1
2022-06-06,EFAX,32.307769775390625,0.0052964704717706,0.0052655180908182195,,,3.05,0.78,3.04,25.06999969482422,3.095238095238095e-05,1
2022-06-07,EFAX,32.25615692138672,-0.0015975368885791,-0.0016280924441346555,,,3.03,0.77,2.98,24.020000457763672,3.0555555555555554e-05,1
2022-06-08,EFAX,31.85370826721191,-0.012476646091338,-0.012506804821496732,,,3.06,0.76,3.03,23.959999084472656,3.0158730158730158e-05,1
2022-06-09,EFAX,31.214487075805664,-0.0200674027037606,-0.020097164608522504,,,3.08,0.75,3.04,26.09000015258789,2.9761904761904762e-05,1
2022-06-10,EFAX,30.4969482421875,-0.0229873658303464,-0.023017127735108302,,,3.13,0.75,3.15,27.75,2.9761904761904762e-05,1
2022-06-13,EFAX,29.524993896484375,-0.0318705444880739,-0.031899512742042155,,,3.11,0.73,3.43,34.02000045776367,2.896825396825397e-05,1
2022-06-14,EFAX,29.1827449798584,-0.011591836998372,-0.011619217950752953,,,2.88,0.69,3.49,32.689998626708984,2.738095238095238e-05,1
2022-06-15,EFAX,29.80385971069336,0.0212836294619866,0.02125585168420882,,,3.0,0.7,3.33,29.6200008392334,2.7777777777777776e-05,1
2022-06-16,EFAX,29.1827449798584,-0.0208400769854687,-0.020897616668008382,,,2.87,1.45,3.28,32.95000076293945,5.7539682539682534e-05,1
2022-06-17,EFAX,29.154226303100582,-0.0009772444907939,-0.0010347841733335825,,,2.8,1.45,3.25,31.1299991607666,5.7539682539682534e-05,1
2022-06-21,EFAX,29.60240173339844,0.0153725715660713,0.015315031883531617,,,2.84,1.45,3.31,30.190000534057617,5.7539682539682534e-05,1
2022-06-22,EFAX,29.462068557739254,-0.0047406010134931,-0.004798140696032783,,,2.74,1.45,3.16,28.950000762939453,5.7539682539682534e-05,1
2022-06-23,EFAX,29.443958282470703,-0.0006146980220707,-0.0006718408792135571,,,2.69,1.44,3.09,29.049999237060547,5.714285714285714e-05,1
2022-06-24,EFAX,30.299118041992188,0.0290436411883723,0.028985704680435792,,,2.82,1.46,3.13,27.229999542236328,5.793650793650794e-05,1
2022-06-27,EFAX,30.14112663269043,-0.0052143897087298,-0.00527391351825361,,,2.79,1.5,3.2,26.950000762939453,5.9523809523809524e-05,1
2022-06-28,EFAX,29.96456527709961,-0.005857822029762,-0.00591813949007946,,,2.73,1.52,3.2,28.360000610351562,6.0317460317460316e-05,1
2022-06-29,EFAX,29.820158004760746,-0.0048192680589038,-0.004879188693824435,,,2.59,1.51,3.1,28.15999984741211,5.992063492063492e-05,1
2022-06-30,EFAX,29.64314842224121,-0.0059359035754026,-0.0059954273849264095,,,2.58,1.5,2.98,28.709999084472656,5.9523809523809524e-05,1
2022-07-01,EFAX,29.7699031829834,0.0042760222003639,0.00421570474004644,,,2.6,1.52,2.88,26.700000762939453,6.0317460317460316e-05,1
2022-07-05,EFAX,29.155132293701172,-0.0206507520532895,-0.02071186316440061,,,2.51,1.54,2.82,27.540000915527344,6.111111111111111e-05,1
2022-07-06,EFAX,29.25065040588379,0.0032762023241874,0.003215091213076289,,,2.48,1.54,2.93,26.729999542236328,6.111111111111111e-05,1
